ObservationId,MediaId,Vote,Content,ClassId,Family,Genus,Species,Location,Date
6961,1487,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
23842,50255,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Olette,2007-5-10
28460,44518,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Avignon,2008-5-31
24804,22681,4.5,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Marcy-l'Étoile,2013-4-1
28448,101902,1.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Montpellier,2013-5-16
6785,78668,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Roquebrune-sur-Argens,2012-4-11
13168,72347,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Chamonix-Mont-Blanc,2011-6-27
6961,54184,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
41075,67479,4.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Gémenos,2012-5-12
37047,76118,3.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Fillols,2013-5-18
23179,71863,4.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Meyssiès,2013-4-1
23393,82282,2.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Roquebrune-sur-Argens,2013-4-22
19487,65411,2.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Génos,2008-8-3
28049,82414,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Fréjus,2004-5-10
30,90762,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,,1800-1-1
6134,93188,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Bourgtheroulde-Infreville,2013-3-9
38407,39231,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Roissy-en-Brie,2005-4-2
29715,14414,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Oô,2004-8-2
10586,81888,4.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,"JB, Marymurta, ESP",2011-4-11
33264,101226,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,La Tour-sur-Orb,2013-7-5
3917,7606,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Limousis,2008-9-25
22742,100904,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Mont-Saxonnex,2011-7-30
7889,5586,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-20
26886,68831,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Les Mayons,2014-5-5
3605,96657,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Saint-Martin-de-Vers,2006-5-25
35774,13389,2.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Le Margnès,1800-1-1
7901,90932,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Pompignan,2006-4-30
23785,59284,3.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,La Pesse (39),2004-8-4
29780,77074,4.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Ramatuelle,2014-5-13
19539,5058,4.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Avolsheim,2011-4-28
40029,27120,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Saint-Maurice-Navacelles,2012-5-16
36706,86367,4.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Malons-et-Elze,2013-7-18
22010,40800,4.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Champex-lac,2013-8-20
9257,85353,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Prades-le-Lez,2007-5-29
14658,35989,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Wasselonne,2013-8-11
4840,54834,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Frontignan,2011-9-16
37198,24715,4.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Rivel,2005-3-31
309,107544,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Nohèdes,2007-6-11
23647,103338,2.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Le Pont-de-Montvert,2012-5-26
36706,67321,4.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Malons-et-Elze,2013-7-18
8414,5151,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Sainte-Foy-la-Longue,2013-5-13
6248,12333,4.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Orsay,2014-3-14
5399,113053,4.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Saffré,2011-5-31
15728,23712,4.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Vaudrémont,2004-6-8
24211,27014,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,,1800-1-1
34127,102522,4.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Lespignan,2013-9-24
30542,93630,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,,1800-1-1
13588,109289,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Kwaadmechelen,2013-4-20
9609,37115,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Batz-sur-Mer,2011-5-8
28554,92962,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Gruissan (Puech Redon) (11),2003-6-4
40566,89678,4.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,,1800-1-1
20004,94281,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy (Combe de Bellefontaine),2006-6-10
35160,27913,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Vedène,2007-5-8
19080,32518,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Les Assions,2011-7-12
9384,80293,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,,1800-1-1
14541,3577,4.5,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Bourgtheroulde-Infreville,2013-3-9
25429,78543,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,La Couvertoirade,2010-5-13
16284,42155,3.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,Chantonnay,2006-5-20
1873,43769,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Marseille,2013-5-31
24795,43109,4.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,Saffré,2010-5-29
37047,21762,3.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Fillols,2013-5-18
10517,101729,4.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Marseille,2013-5-22
32446,112280,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Suc-et-Sentenac,2009-7-29
16634,63432,3.5,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Banne,2012-5-18
14492,71452,4.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Villeneuve-lès-Maguelone,2011-3-20
17576,51244,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Paris,2011-4-6
26004,33554,4.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Eyne,2013-6-29
24918,26647,3.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Angers,2013-4-7
20413,38807,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,,1800-1-1
41109,6109,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,,1800-1-1
4584,28505,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Bouzic,2013-5-9
9427,42144,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,,1800-1-1
35599,96634,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Chaspinhac,2014-7-22
8096,63938,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Saint-Martin-Lestra,2012-6-25
4884,83182,4.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,,1800-1-1
21199,51506,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Vauxrenard,2007-4-29
21413,110641,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Montpellier (Campus de La Gaillarde) (34),2003-3-2
24572,79697,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,,1800-1-1
21427,87038,4.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Saint-Michel-sur-Orge,2013-6-27
27629,44185,1.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Champ-sur-Drac,2006-3-10
19476,98162,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Flaxlanden,2011-5-16
29412,28141,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Clapiers,2010-3-26
29649,34328,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Chambles,2013-6-11
25912,39891,5.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Les Assions,2012-4-8
36682,51600,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Beaumesnil,2012-3-18
8754,98662,4.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Payrin-Augmontel,2013-4-23
9384,66878,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,,1800-1-1
6340,23154,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Marseille,2012-9-8
27946,84286,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,,1800-1-1
40566,100492,5.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,,1800-1-1
23726,24752,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Circourt-sur-Mouzon,2014-4-24
7810,91554,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Puy De Cliergue,2000-7-1
16929,80995,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Plévenon,2006-6-14
23276,69254,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Neuvic,2005-5-3
109,31683,5.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,,1800-1-1
3053,69045,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Sainte-Geneviève-des-Bois,2013-4-17
41545,59656,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Saint-Raphaël,2013-4-26
32365,58571,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Saint-Julien-le-Vendômois,2012-4-29
16050,53314,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Caussade,2012-3-28
41688,51564,2.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Saint-Aignan,2013-4-14
9123,84731,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-28
41545,42059,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Saint-Raphaël,2013-4-26
9124,58009,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Pleslin-Trigavou,2006-5-9
25488,96164,4.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Saint-Aignan,2013-4-14
25118,95306,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Bourret,2010-6-4
9698,74095,5.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Vassieux-en-Vercors,2013-5-23
9915,87603,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Corse,2008-5-8
2451,50232,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Fleurat,2013-10-18
4863,12354,2.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Tunisie,2004-3-17
18883,85911,3.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Riboux,2004-4-19
36760,104867,2.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Belmont-sur-Rance,2013-6-21
13893,5446,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Machecoul,2011-5-4
26004,46300,5.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Eyne,2013-6-29
40029,43950,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Saint-Maurice-Navacelles,2012-5-16
2939,48268,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Joué-lès-Tours,2012-6-17
38897,10642,3.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,Le Château,2010-7-27
18088,21847,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Saint-Symphorien-d\'Ozon,2013-6-16
8504,83394,4.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Lama,2013-8-23
10219,41644,4.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Feugarolles,2013-7-21
27030,58287,4.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Saint-Mamet,1800-1-1
3279,11755,4.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,Marseille,2014-3-31
6815,95946,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Morlaix,2012-11-10
19539,70870,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Avolsheim,2011-4-28
23961,34678,3.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Monze,2007-6-29
10776,5024,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Eyne,2013-6-29
24528,35814,2.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Prades-le-Lez,2009-5-12
2447,56931,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy,2008-1-21
36028,21877,4.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Pollionnay,2013-8-11
8148,8964,4.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Porté-Puymorens,2014-7-3
16929,97065,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Plévenon,2006-6-14
6559,47615,3.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Loctudy,2009-8-5
24804,59137,3.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Marcy-l'Étoile,2013-4-1
34799,69849,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Montpellier,2013-6-2
35666,66187,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Marcy-l'Étoile,2013-4-1
20936,17409,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Gignac,2008-5-20
9370,62833,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Saint-Mathieu-de-Tréviers,2010-7-11
6169,110145,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,,2013-6-19
27969,60591,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
28448,98864,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Montpellier,2013-5-16
38168,61098,3.5,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Sainte-Croix,2013-9-15
19078,90885,3.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Rennes,2007-3-28
28996,103965,4.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Fleury,2013-4-17
36102,585,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Sainte-Geneviève-des-Bois,2013-8-8
41562,82300,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Gratot,2002-6-15
2447,2538,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy,2008-1-21
8008,24384,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Landunvez,2007-8-12
2447,98706,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy,2008-1-21
26897,64872,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Clarensac,2013-6-2
29520,48521,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Montpellier,2013-5-25
22962,26697,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Feugarolles,2013-7-21
664,25461,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Paris,2013-6-28
2952,42790,4.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Prades-le-Lez,2013-5-4
28223,38750,3.5,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Fabrègues,2007-3-26
27179,53850,3.5,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Lyon,2012-9-30
15073,71984,4.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Sainte-Geneviève-des-Bois,2013-4-8
24216,109522,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,,1800-1-1
38684,7587,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Clapiers,2010-4-29
35491,106254,4.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,Tarascon,2014-3-15
24333,106934,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Assas,2013-3-24
25471,2957,4.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Béhorlégui,2006-3-4
4672,10277,4.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Carcans,2013-5-26
3746,80562,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Authon,2008-6-15
4963,113154,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Saint-Mathieu-de-Tréviers,2009-4-7
40440,48777,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Prades-le-Lez,2013-4-18
6403,66468,5.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Lyon,2012-10-24
9013,55651,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Paris,2013-6-5
27064,96719,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Les Essarts-le-Roi,2012-6-17
26297,22916,3.0,Flower,4369,Primulaceae,Primula,Primula veris L.,La Chapelle-Villars,2012-4-8
3087,23,2.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Champ-sur-Drac,2006-3-10
31135,51707,3.5,Flower,5148,Salicaceae,Salix,Salix caprea L.,Oberdorf-Spachbach,2011-3-20
19267,68768,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,La Couvertoirade,2013-9-24
17750,64182,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Râches,2014-8-31
16065,84008,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Joué-lès-Tours,2012-6-17
30360,62992,4.5,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Le Brignon,2012-6-11
17603,50841,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Quirbajou,2013-5-9
4550,62323,3.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Vienne,2013-4-1
21740,78434,4.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Puivert,2012-6-7
24018,90906,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Saint-Martin-de-l'Arçon,2007-5-12
28847,89957,4.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Paris,2012-5-2
4130,81259,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,,2013-6-27
21116,19827,4.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Cauterets,2013-8-10
37384,90711,5.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Lauret,2010-3-20
3324,60688,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Lassur,2013-7-31
11561,86251,4.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,,1800-1-1
11985,16317,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Sainte-Geneviève-des-Bois,2013-7-29
22962,10924,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Feugarolles,2013-7-21
19067,55363,4.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Montferrier-sur-Lez,2013-7-15
36220,10019,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Saffré,2010-6-26
21584,86809,5.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Rochetaillée-sur-Saône,2013-10-13
8676,15140,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Les Bouchoux (39),2004-8-2
24652,39238,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Angoustrine-Villeneuve-des-Escaldes,2014-7-3
39727,6457,5.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,,1800-1-1
32606,13181,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Entraunes,2011-6-30
21735,95485,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Saint-Georges-d'Orques,2013-5-14
28283,45464,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Coucy-lès-Eppes,2012-7-12
39402,34796,4.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Argelès-sur-Mer,2009-4-14
13316,18868,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Paris,2013-6-28
39477,62021,3.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Paris,2012-5-14
7294,53670,2.5,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Secqueville-en-Bessin,2007-6-10
6195,5807,4.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Montpellier,2014-4-8
3165,40848,4.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Marseille,2012-6-8
4019,10221,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,,1800-1-1
11680,51218,4.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,La Bazoge,2013-6-14
25803,1321,3.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Conques,2013-6-22
21413,41986,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Montpellier (Campus de La Gaillarde) (34),2003-3-2
20876,29073,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Coulaines,2013-3-31
13249,9263,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Balma,2011-4-20
33390,101601,3.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,Aillon-le-Jeune,2009-6-17
7914,482,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Marsillargues,2013-4-24
33883,52306,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Le Muy,2013-4-23
8699,106893,3.5,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Les Pennes-Mirabeau,2012-4-6
31863,102502,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Eyne,2010-7-4
6273,27435,4.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",,1800-1-1
14492,111141,4.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Villeneuve-lès-Maguelone,2011-3-20
13001,7229,3.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,"Valsavarenche, ValAoste, Italie",2012-8-7
10392,30710,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Montpellier,2013-6-22
39994,21337,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Montpellier,2013-5-25
36706,14246,4.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Malons-et-Elze,2013-7-18
3087,31909,1.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Champ-sur-Drac,2006-3-10
13001,40327,3.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,"Valsavarenche, ValAoste, Italie",2012-8-7
27668,40191,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Gap,2014-5-21
8100,96064,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Plan-d'Aups-Sainte-Baume,2010-6-6
15005,41704,4.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,Larrau,2013-10-8
9035,101529,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Saint-Hostien,2009-5-5
10586,110230,3.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,"JB, Marymurta, ESP",2011-4-11
4095,78694,4.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Roquecourbe,1800-1-1
38198,49410,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Maroc,2010-4-27
15305,75848,4.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Amnéville,2014-7-11
2488,105777,4.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Romanswiller,2013-6-16
10706,54607,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Avignon,2008-2-24
34437,92303,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Champ-sur-Drac,2007-4-22
36220,16906,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Saffré,2010-6-26
