MediaId,Author,ClassId,Content,Date,Family,Genus,Latitude,Location,Longitude,ObservationId,Species,Vote
42823,alain bigou,8534,Flower,2013-9-14,Ranunculaceae,Aconitum,42.561,Porté-Puymorens,1.81032,31870,Aconitum napellus L.,3
17838,liliane roubaudi,565,Flower,2014-12-20,Asteraceae,Centaurea,,Narbonne,,38986,Centaurea aspera L.,1
18914,genevieve botti,576,Flower,2012-6-25,Asteraceae,Cyanus,,Saint-Martin-Lestra,,8096,Cyanus segetum Hill,3
89380,daniel cahen,9930,Flower,2013-7-13,Orchidaceae,Epipactis,48.5389,Illkirch-Graffenstaden,7.72497,12637,Epipactis helleborine (L.) Crantz,4
101253,herve goeau,967,Flower,2013-6-8,Asteraceae,Hypochaeris,48.64163,Saint-Michel-sur-Orge,2.30964,18171,Hypochaeris radicata L.,2.5
84315,thierry pernot,30269,Flower,1800-1-1,Papaveraceae,Papaver,,,,25955,Papaver rhoeas L.,4
49690,thierry pernot,6535,Flower,1800-1-1,Orchidaceae,Orchis,,,,25459,Orchis mascula (L.) L.,4
3988,julien champ,30269,Flower,2013-5-25,Papaveraceae,Papaver,,Montpellier,,39994,Papaver rhoeas L.,4.5
38454,john de vos,4436,Flower,2012-6-9,Ranunculaceae,Clematis,43.8227,Rouet,3.79779,29239,Clematis vitalba L.,3.5
105213,genevieve botti,576,Flower,2012-6-25,Asteraceae,Cyanus,,Saint-Martin-Lestra,,8096,Cyanus segetum Hill,4
3058,jean-luc gorremans,151,Flower,2012-6-23,Apiaceae,Daucus,48.70025,Athis-Mons,2.38314,13820,Daucus carota L.,3.5
75607,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,3
50801,bernard ginesy,8600,Flower,2013-5-22,Orchidaceae,Anacamptis,,Marseille,,10517,Anacamptis pyramidalis (L.) Rich.,4
32545,herve goeau,1047,Flower,2013-6-27,Asteraceae,Leucanthemum,,,,4130,Leucanthemum vulgare Lam.,3
100527,mathieu menand,6547,Flower,2007-4-13,Orchidaceae,Orchis,,Clermont-le-Fort,,27229,Orchis purpurea Huds.,3
95343,annick larbouillat,6448,Flower,2004-7-24,Orchidaceae,Epipactis,,Roissy-en-Brie,,19867,Epipactis atrorubens (Hoffm.) Besser,4
100664,daniel mathieu,8708,Flower,2009-7-12,Apiaceae,Astrantia,,Allevard,,37945,Astrantia major L.,2.5
72585,mathieu menand,6538,Flower,2006-4-30,Orchidaceae,Anacamptis,,Vouneuil-sous-Biard,,14663,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
69203,julien barataud,4477,Flower,2007-6-20,Ranunculaceae,Anemone,,Nohèdes,,15799,Anemone alpina L.,3
42815,paul fabre,6538,Flower,2010-5-13,Orchidaceae,Anacamptis,43.84443,La Couvertoirade,3.26981,8750,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
30734,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,3
17453,daniel mathieu,588,Flower,2008-10-11,Asteraceae,Centaurea,,Vauxrenard,,25883,Centaurea jacea L.,3
49059,gregoire duche,29957,Flower,2012-5-26,Ranunculaceae,Aquilegia,44.3638,Le Pont-de-Montvert,3.73641,23647,Aquilegia vulgaris L.,3
76559,john de vos,151,Flower,2007-7-21,Apiaceae,Daucus,44.49862,Pied-de-Borne,3.9819,1691,Daucus carota L.,3
27403,thitsana besson,30491,Flower,2013-4-20,Violaceae,Viola,,Mauguio,,14659,Viola tricolor L.,4.5
105101,julien barataud,14867,Flower,2008-3-27,Liliaceae,Tulipa,,Saint-Jean-de-Védas,,10688,Tulipa sylvestris L.,3
14972,liliane roubaudi,6564,Flower,2014-5-5,Orchidaceae,Serapias,,Les Mayons,,26886,Serapias vomeracea (Burm.f.) Briq.,4
468,julien champ,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,11860,Hypochaeris radicata L.,3
82305,herve goeau,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,6961,Hypochaeris radicata L.,3
5765,paul fabre,588,Flower,2011-6-3,Asteraceae,Centaurea,44.43021,Les Assions,4.15998,9539,Centaurea jacea L.,3
35954,alexis joly,30269,Flower,2013-6-7,Papaveraceae,Papaver,43.61482,Montpellier,3.82635,36987,Papaver rhoeas L.,4
63230,thierry pernot,576,Flower,1800-1-1,Asteraceae,Cyanus,,,,33679,Cyanus segetum Hill,3
58986,liliane roubaudi,6487,Flower,2013-6-3,Orchidaceae,Ophrys,,Bussac-Forêt,,41691,Ophrys apifera Huds.,4
56046,claude figureau,4460,Flower,2006-3-4,Ranunculaceae,Anemone,,Béhorlégui,,25471,Anemone hepatica L.,5
13660,genevieve botti,326,Flower,2012-4-17,Aquifoliaceae,Ilex,,Marseille,,32045,Ilex aquifolium L.,3
26448,liliane roubaudi,6512,Flower,2013-5-13,Orchidaceae,Ophrys,,Nissan-lez-Enserune,,29061,Ophrys lutea Cav.,3
72553,ans gorter,6487,Flower,2009-6-6,Orchidaceae,Ophrys,43.3109,Molleville,1.83465,7597,Ophrys apifera Huds.,4
1487,herve goeau,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,6961,Hypochaeris radicata L.,3
50255,julien barataud,4477,Flower,2007-5-10,Ranunculaceae,Anemone,,Olette,,23842,Anemone alpina L.,3
44518,daniel mathieu,30269,Flower,2008-5-31,Papaveraceae,Papaver,,Avignon,,28460,Papaver rhoeas L.,3
22681,liliane roubaudi,4353,Flower,2013-4-1,Primulaceae,Primula,,Marcy-l'Étoile,,24804,Primula vulgaris Huds.,4.5
101902,julien champ,8600,Flower,2013-5-16,Orchidaceae,Anacamptis,,Montpellier,,28448,Anacamptis pyramidalis (L.) Rich.,1
78668,emmanuel stratmains,32201,Flower,2012-4-11,Orchidaceae,Ophrys,43.44286,Roquebrune-sur-Argens,6.64212,6785,Ophrys virescens Philippe,3
72347,genevieve botti,4477,Flower,2011-6-27,Ranunculaceae,Anemone,,Chamonix-Mont-Blanc,,13168,Anemone alpina L.,3
54184,herve goeau,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,6961,Hypochaeris radicata L.,3
67479,genevieve botti,6512,Flower,2012-5-12,Orchidaceae,Ophrys,,Gémenos,,41075,Ophrys lutea Cav.,4
76118,pierre bonnet,4369,Flower,2013-5-18,Primulaceae,Primula,,Fillols,,37047,Primula veris L.,3
71863,herve goeau,4353,Flower,2013-4-1,Primulaceae,Primula,48.84187,Meyssiès,2.22709,23179,Primula vulgaris Huds.,4
82282,emmanuel stratmains,6564,Flower,2013-4-22,Orchidaceae,Serapias,43.44306,Roquebrune-sur-Argens,6.64519,23393,Serapias vomeracea (Burm.f.) Briq.,2
65411,alain bigou,4411,Flower,2008-8-3,Ranunculaceae,Anemone,42.72725,Génos,0.38071,19487,Anemone nemorosa L.,2
82414,robert leras,30471,Flower,2004-5-10,Orchidaceae,Ophrys,,Fréjus,,28049,Ophrys scolopax Cav.,3
90762,thierry pernot,6521,Flower,1800-1-1,Orchidaceae,Ophrys,,,,30,Ophrys aranifera Huds.,4
93188,Unknown574,493,Flower,2013-3-9,Asteraceae,Bellis,49.31567,Bourgtheroulde-Infreville,0.88,6134,Bellis perennis L.,4
39231,annick larbouillat,4411,Flower,2005-4-2,Ranunculaceae,Anemone,48.79056,Roissy-en-Brie,2.65195,38407,Anemone nemorosa L.,4
14414,alain bigou,8527,Flower,2004-8-2,Asteraceae,Achillea,42.75848,Oô,0.48537,29715,Achillea millefolium L.,3
81888,daniel barthelemy,2394,Flower,2011-4-11,Cistaceae,Cistus,,"JB, Marymurta, ESP",,10586,Cistus albidus L.,4
101226,bernard andrieu,8527,Flower,2013-7-5,Asteraceae,Achillea,43.67764,La Tour-sur-Orb,3.1342,33264,Achillea millefolium L.,3
7606,mathieu menand,588,Flower,2008-9-25,Asteraceae,Centaurea,,Limousis,,3917,Centaurea jacea L.,3
100904,john de vos,8708,Flower,2011-7-30,Apiaceae,Astrantia,46.0237,Mont-Saxonnex,6.49125,22742,Astrantia major L.,3
5586,pierre bonnet,661,Flower,2013-6-20,Asteraceae,Cichorium,43.59599,Montpellier,3.90111,7889,Cichorium intybus L.,4
68831,liliane roubaudi,6564,Flower,2014-5-5,Orchidaceae,Serapias,,Les Mayons,,26886,Serapias vomeracea (Burm.f.) Briq.,3
96657,alain bigou,1047,Flower,2006-5-25,Asteraceae,Leucanthemum,44.5756,Saint-Martin-de-Vers,1.57471,3605,Leucanthemum vulgare Lam.,4
13389,mathieu sinet,30491,Flower,1800-1-1,Violaceae,Viola,43.66768,Le Margnès,2.59502,35774,Viola tricolor L.,2
90932,christophe bernier,6547,Flower,2006-4-30,Orchidaceae,Orchis,,Pompignan,,7901,Orchis purpurea Huds.,3
59284,christophe girod,6434,Flower,2004-8-4,Orchidaceae,Dactylorhiza,,La Pesse (39),,23785,Dactylorhiza fuchsii (Druce) Soó,3
77074,genevieve botti,967,Flower,2014-5-13,Asteraceae,Hypochaeris,,Ramatuelle,,29780,Hypochaeris radicata L.,4
5058,yoan martin,6547,Flower,2011-4-28,Orchidaceae,Orchis,48.55724,Avolsheim,7.47438,19539,Orchis purpurea Huds.,4
27120,jean-jacques houdre,6521,Flower,2012-5-16,Orchidaceae,Ophrys,43.88389,Saint-Maurice-Navacelles,3.51917,40029,Ophrys aranifera Huds.,3
86367,paul fabre,6448,Flower,2013-7-18,Orchidaceae,Epipactis,44.42862,Malons-et-Elze,4.01017,36706,Epipactis atrorubens (Hoffm.) Besser,4
40800,liliane roubaudi,8708,Flower,2013-8-20,Apiaceae,Astrantia,,Champex-lac,,22010,Astrantia major L.,4
85353,daniel mathieu,30162,Flower,2007-5-29,Orchidaceae,Himantoglossum,,Prades-le-Lez,,9257,Himantoglossum hircinum (L.) Spreng.,3
35989,emmanuel andres,576,Flower,2013-8-11,Asteraceae,Cyanus,48.63794,Wasselonne,7.4596,14658,Cyanus segetum Hill,3
54834,ruddy benezet,4034,Flower,2011-9-16,Papaveraceae,Glaucium,43.47577,Frontignan,3.8344,4840,Glaucium flavum Crantz,3
24715,alain bigou,4460,Flower,2005-3-31,Ranunculaceae,Anemone,42.91202,Rivel,2.01673,37198,Anemone hepatica L.,4
107544,julien barataud,6437,Flower,2007-6-11,Orchidaceae,Dactylorhiza,,Nohèdes,,309,Dactylorhiza maculata (L.) Soó,3
103338,gregoire duche,29957,Flower,2012-5-26,Ranunculaceae,Aquilegia,44.3638,Le Pont-de-Montvert,3.73641,23647,Aquilegia vulgaris L.,2.5
67321,paul fabre,6448,Flower,2013-7-18,Orchidaceae,Epipactis,44.42862,Malons-et-Elze,4.01017,36706,Epipactis atrorubens (Hoffm.) Besser,4
5151,nicolas sennavoine,151,Flower,2013-5-13,Apiaceae,Daucus,44.62442,Sainte-Foy-la-Longue,-0.16177,8414,Daucus carota L.,4
12333,herve goeau,4026,Flower,2014-3-14,Papaveraceae,Chelidonium,48.70058,Orsay,2.18688,6248,Chelidonium majus L.,4
113053,jean-claude echardour,8600,Flower,2011-5-31,Orchidaceae,Anacamptis,47.49778,Saffré,-1.59396,5399,Anacamptis pyramidalis (L.) Rich.,4
23712,annick larbouillat,30162,Flower,2004-6-8,Orchidaceae,Himantoglossum,,Vaudrémont,,15728,Himantoglossum hircinum (L.) Spreng.,4
27014,thierry pernot,6487,Flower,1800-1-1,Orchidaceae,Ophrys,,,,24211,Ophrys apifera Huds.,3
102522,liliane roubaudi,565,Flower,2013-9-24,Asteraceae,Centaurea,,Lespignan,,34127,Centaurea aspera L.,4
93630,thierry pernot,151,Flower,1800-1-1,Apiaceae,Daucus,,,,30542,Daucus carota L.,4
109289,Unknown543,493,Flower,2013-4-20,Asteraceae,Bellis,51.10383,Kwaadmechelen,5.15967,13588,Bellis perennis L.,4
37115,patricia destrade,30162,Flower,2011-5-8,Orchidaceae,Himantoglossum,,Batz-sur-Mer,,9609,Himantoglossum hircinum (L.) Spreng.,3
92962,christophe girod,6487,Flower,2003-6-4,Orchidaceae,Ophrys,,Gruissan (Puech Redon) (11),,28554,Ophrys apifera Huds.,3
89678,thierry pernot,4516,Flower,1800-1-1,Ranunculaceae,Ficaria,,,,40566,Ficaria verna Huds.,4
94281,christophe girod,6425,Flower,2006-6-10,Orchidaceae,Cypripedium,,Moloy (Combe de Bellefontaine),,20004,Cypripedium calceolus L.,3
27913,daniel mathieu,30471,Flower,2007-5-8,Orchidaceae,Ophrys,,Vedène,,35160,Ophrys scolopax Cav.,3
32518,paul fabre,786,Flower,2011-7-12,Asteraceae,Eupatorium,44.43021,Les Assions,4.15998,19080,Eupatorium cannabinum L.,3
80293,thierry pernot,4477,Flower,1800-1-1,Ranunculaceae,Anemone,,,,9384,Anemone alpina L.,3
3577,Unknown234,493,Flower,2013-3-9,Asteraceae,Bellis,49.31567,Bourgtheroulde-Infreville,0.88,14541,Bellis perennis L.,4.5
78543,paul fabre,6535,Flower,2010-5-13,Orchidaceae,Orchis,43.84443,La Couvertoirade,3.26981,25429,Orchis mascula (L.) L.,3
42155,mathieu menand,6434,Flower,2006-5-20,Orchidaceae,Dactylorhiza,,Chantonnay,,16284,Dactylorhiza fuchsii (Druce) Soó,3
43769,bernard ginesy,6487,Flower,2013-5-31,Orchidaceae,Ophrys,,Marseille,,1873,Ophrys apifera Huds.,3
43109,jean-claude echardour,6434,Flower,2010-5-29,Orchidaceae,Dactylorhiza,47.49636,Saffré,-1.59218,24795,Dactylorhiza fuchsii (Druce) Soó,4
21762,pierre bonnet,4369,Flower,2013-5-18,Primulaceae,Primula,,Fillols,,37047,Primula veris L.,3
101729,bernard ginesy,8600,Flower,2013-5-22,Orchidaceae,Anacamptis,,Marseille,,10517,Anacamptis pyramidalis (L.) Rich.,4
112280,Unknown108,6448,Flower,2009-7-29,Orchidaceae,Epipactis,42.78238,Suc-et-Sentenac,1.49456,32446,Epipactis atrorubens (Hoffm.) Besser,3
63432,paul fabre,30269,Flower,2012-5-18,Papaveraceae,Papaver,44.3712,Banne,4.167,16634,Papaver rhoeas L.,3.5
71452,pierre bonnet,6418,Flower,2011-3-20,Orchidaceae,Himantoglossum,,Villeneuve-lès-Maguelone,,14492,Himantoglossum robertianum (Loisel.) P.Delforge,4
51244,herve goeau,326,Flower,2011-4-6,Aquifoliaceae,Ilex,48.84235,Paris,2.35767,17576,Ilex aquifolium L.,3
33554,paul fabre,30491,Flower,2013-6-29,Violaceae,Viola,42.46848,Eyne,2.08325,26004,Viola tricolor L.,4
26647,william marchand,4353,Flower,2013-4-7,Primulaceae,Primula,47.48355,Angers,-0.60101,24918,Primula vulgaris Huds.,3
38807,thierry pernot,30162,Flower,1800-1-1,Orchidaceae,Himantoglossum,,,,20413,Himantoglossum hircinum (L.) Spreng.,3
6109,thierry pernot,32201,Flower,1800-1-1,Orchidaceae,Ophrys,,,,41109,Ophrys virescens Philippe,3
28505,gerrit oerlemans,6538,Flower,2013-5-9,Orchidaceae,Anacamptis,44.70283,Bouzic,1.20309,4584,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
42144,thierry pernot,786,Flower,1800-1-1,Asteraceae,Eupatorium,,,,9427,Eupatorium cannabinum L.,3
96634,francoise carle,576,Flower,2014-7-22,Asteraceae,Cyanus,45.08212,Chaspinhac,3.92664,35599,Cyanus segetum Hill,3
63938,genevieve botti,576,Flower,2012-6-25,Asteraceae,Cyanus,,Saint-Martin-Lestra,,8096,Cyanus segetum Hill,4
83182,thierry pernot,2430,Flower,1800-1-1,Cistaceae,Helianthemum,,,,4884,Helianthemum nummularium (L.) Mill.,4
51506,daniel mathieu,576,Flower,2007-4-29,Asteraceae,Cyanus,,Vauxrenard,,21199,Cyanus segetum Hill,4
110641,christophe girod,6418,Flower,2003-3-2,Orchidaceae,Himantoglossum,,Montpellier (Campus de La Gaillarde) (34),,21413,Himantoglossum robertianum (Loisel.) P.Delforge,3
79697,thierry pernot,6418,Flower,1800-1-1,Orchidaceae,Himantoglossum,,,,24572,Himantoglossum robertianum (Loisel.) P.Delforge,3
87038,herve goeau,588,Flower,2013-6-27,Asteraceae,Centaurea,48.64212,Saint-Michel-sur-Orge,2.31422,21427,Centaurea jacea L.,4
44185,michel pourchet,5148,Flower,2006-3-10,Salicaceae,Salix,,Champ-sur-Drac,,27629,Salix caprea L.,1
98162,pierre walther,30162,Flower,2011-5-16,Orchidaceae,Himantoglossum,,Flaxlanden,,19476,Himantoglossum hircinum (L.) Spreng.,3
28141,paul fabre,6418,Flower,2010-3-26,Orchidaceae,Himantoglossum,43.66128,Clapiers,3.87115,29412,Himantoglossum robertianum (Loisel.) P.Delforge,3
34328,jean-jacques houdre,6487,Flower,2013-6-11,Orchidaceae,Ophrys,45.46252,Chambles,4.24568,29649,Ophrys apifera Huds.,4
39891,paul fabre,4026,Flower,2012-4-8,Papaveraceae,Chelidonium,44.41756,Les Assions,4.15491,25912,Chelidonium majus L.,5
51600,valerie bruneau-querey,4411,Flower,2012-3-18,Ranunculaceae,Anemone,,Beaumesnil,,36682,Anemone nemorosa L.,4
98662,mathieu sinet,6547,Flower,2013-4-23,Orchidaceae,Orchis,43.55377,Payrin-Augmontel,2.32995,8754,Orchis purpurea Huds.,4
66878,thierry pernot,4477,Flower,1800-1-1,Ranunculaceae,Anemone,,,,9384,Anemone alpina L.,4
23154,genevieve botti,8527,Flower,2012-9-8,Asteraceae,Achillea,,Marseille,,6340,Achillea millefolium L.,3
84286,samantha bazan,6487,Flower,1800-1-1,Orchidaceae,Ophrys,,,,27946,Ophrys apifera Huds.,4
100492,thierry pernot,4516,Flower,1800-1-1,Ranunculaceae,Ficaria,,,,40566,Ficaria verna Huds.,5
24752,mathilde duverger,6535,Flower,2014-4-24,Orchidaceae,Orchis,,Circourt-sur-Mouzon,,23726,Orchis mascula (L.) L.,3
91554,christophe girod,4477,Flower,2000-7-1,Ranunculaceae,Anemone,,Puy De Cliergue,,7810,Anemone alpina L.,4
80995,julien barataud,6487,Flower,2006-6-14,Orchidaceae,Ophrys,,Plévenon,,16929,Ophrys apifera Huds.,3
69254,julien barataud,326,Flower,2005-5-3,Aquifoliaceae,Ilex,,Neuvic,,23276,Ilex aquifolium L.,3
31683,thierry pernot,4436,Flower,1800-1-1,Ranunculaceae,Clematis,,,,109,Clematis vitalba L.,5
69045,herve goeau,493,Flower,2013-4-17,Asteraceae,Bellis,48.8567,Sainte-Geneviève-des-Bois,2.24104,3053,Bellis perennis L.,4
59656,emmanuel stratmains,14867,Flower,2013-4-26,Liliaceae,Tulipa,43.41577,Saint-Raphaël,6.85289,41545,Tulipa sylvestris L.,3
58571,michel sourioux,8527,Flower,2012-4-29,Asteraceae,Achillea,45.42867,Saint-Julien-le-Vendômois,1.33201,32365,Achillea millefolium L.,3
53314,liliane pessotto,14867,Flower,2012-3-28,Liliaceae,Tulipa,44.17365,Caussade,1.5383,16050,Tulipa sylvestris L.,3
51564,herve goeau,4516,Flower,2013-4-14,Ranunculaceae,Ficaria,,Saint-Aignan,,41688,Ficaria verna Huds.,2
84731,pierre bonnet,661,Flower,2013-6-28,Asteraceae,Cichorium,43.59733,Montpellier,3.90167,9123,Cichorium intybus L.,4
42059,emmanuel stratmains,14867,Flower,2013-4-26,Liliaceae,Tulipa,43.41577,Saint-Raphaël,6.85289,41545,Tulipa sylvestris L.,3
58009,julien barataud,6538,Flower,2006-5-9,Orchidaceae,Anacamptis,,Pleslin-Trigavou,,9124,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
96164,herve goeau,5148,Flower,2013-4-14,Salicaceae,Salix,,Saint-Aignan,,25488,Salix caprea L.,4
95306,mathieu menand,30162,Flower,2010-6-4,Orchidaceae,Himantoglossum,,Bourret,,25118,Himantoglossum hircinum (L.) Spreng.,3
74095,didier gachon,4369,Flower,2013-5-23,Primulaceae,Primula,44.8779,Vassieux-en-Vercors,5.406,9698,Primula veris L.,5
87603,liliane roubaudi,6538,Flower,2008-5-8,Orchidaceae,Anacamptis,,Corse,,9915,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
50232,jean-jacques houdre,967,Flower,2013-10-18,Asteraceae,Hypochaeris,46.22583,Fleurat,1.69686,2451,Hypochaeris radicata L.,3
12354,liliane roubaudi,2430,Flower,2004-3-17,Cistaceae,Helianthemum,,Tunisie,,4863,Helianthemum nummularium (L.) Mill.,2
85911,robert leras,2394,Flower,2004-4-19,Cistaceae,Cistus,43.30195,Riboux,5.75334,18883,Cistus albidus L.,3
104867,julien barbe,493,Flower,2013-6-21,Asteraceae,Bellis,43.82367,Belmont-sur-Rance,2.75467,36760,Bellis perennis L.,2
5446,patricia destrade,8600,Flower,2011-5-4,Orchidaceae,Anacamptis,,Machecoul,,13893,Anacamptis pyramidalis (L.) Rich.,3
46300,paul fabre,30491,Flower,2013-6-29,Violaceae,Viola,42.46848,Eyne,2.08325,26004,Viola tricolor L.,5
43950,jean-jacques houdre,6521,Flower,2012-5-16,Orchidaceae,Ophrys,43.88389,Saint-Maurice-Navacelles,3.51917,40029,Ophrys aranifera Huds.,3
48268,liliane roubaudi,6487,Flower,2012-6-17,Orchidaceae,Ophrys,,Joué-lès-Tours,,2939,Ophrys apifera Huds.,4
10642,anne billon,8534,Flower,2010-7-27,Ranunculaceae,Aconitum,44.90784,Le Château,5.3548,38897,Aconitum napellus L.,3
21847,michael martinez,30269,Flower,2013-6-16,Papaveraceae,Papaver,,Saint-Symphorien-d\'Ozon,,18088,Papaver rhoeas L.,4
83394,jean-paul waechter,4436,Flower,2013-8-23,Ranunculaceae,Clematis,42.57613,Lama,9.17298,8504,Clematis vitalba L.,4
41644,herve goeau,4436,Flower,2013-7-21,Ranunculaceae,Clematis,48.65283,Feugarolles,2.31433,10219,Clematis vitalba L.,4
58287,alain riviere,6535,Flower,1800-1-1,Orchidaceae,Orchis,42.78278,Saint-Mamet,0.60444,27030,Orchis mascula (L.) L.,4
11755,genevieve botti,6509,Flower,2014-3-31,Orchidaceae,Ophrys,,Marseille,,3279,Ophrys passionis Sennen,4
95946,elven lanoe,576,Flower,2012-11-10,Asteraceae,Cyanus,48.5724,Morlaix,-3.82579,6815,Cyanus segetum Hill,4
70870,yoan martin,6547,Flower,2011-4-28,Orchidaceae,Orchis,48.55724,Avolsheim,7.47438,19539,Orchis purpurea Huds.,3
34678,mathieu menand,4436,Flower,2007-6-29,Ranunculaceae,Clematis,,Monze,,23961,Clematis vitalba L.,3
5024,paul fabre,8708,Flower,2013-6-29,Apiaceae,Astrantia,42.46848,Eyne,2.08325,10776,Astrantia major L.,3
35814,daniel mathieu,2430,Flower,2009-5-12,Cistaceae,Helianthemum,,Prades-le-Lez,,24528,Helianthemum nummularium (L.) Mill.,2
56931,christophe girod,6425,Flower,2008-1-21,Orchidaceae,Cypripedium,,Moloy,,2447,Cypripedium calceolus L.,3
21877,liliane roubaudi,786,Flower,2013-8-11,Asteraceae,Eupatorium,,Pollionnay,,36028,Eupatorium cannabinum L.,4
8964,marie portas,6437,Flower,2014-7-3,Orchidaceae,Dactylorhiza,,Porté-Puymorens,,8148,Dactylorhiza maculata (L.) Soó,4
97065,julien barataud,6487,Flower,2006-6-14,Orchidaceae,Ophrys,,Plévenon,,16929,Ophrys apifera Huds.,3
47615,daniel mathieu,691,Flower,2009-8-5,Asteraceae,Cirsium,,Loctudy,,6559,Cirsium vulgare (Savi) Ten.,3
59137,liliane roubaudi,4353,Flower,2013-4-1,Primulaceae,Primula,,Marcy-l'Étoile,,24804,Primula vulgaris Huds.,3
69849,pierre bonnet,30269,Flower,2013-6-2,Papaveraceae,Papaver,43.59602,Montpellier,3.90278,34799,Papaver rhoeas L.,4
66187,liliane roubaudi,4369,Flower,2013-4-1,Primulaceae,Primula,,Marcy-l'Étoile,,35666,Primula veris L.,4
17409,jean-jacques houdre,30471,Flower,2008-5-20,Orchidaceae,Ophrys,,Gignac,,20936,Ophrys scolopax Cav.,3
62833,john de vos,4034,Flower,2010-7-11,Papaveraceae,Glaucium,43.76818,Saint-Mathieu-de-Tréviers,3.84788,9370,Glaucium flavum Crantz,3
110145,pierre bonnet,151,Flower,2013-6-19,Apiaceae,Daucus,43.59631,,3.90288,6169,Daucus carota L.,3
60591,samuel dufour-kowalski,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,27969,Hypochaeris radicata L.,3
98864,julien champ,8600,Flower,2013-5-16,Orchidaceae,Anacamptis,,Montpellier,,28448,Anacamptis pyramidalis (L.) Rich.,3
61098,mic,661,Flower,2013-9-15,Asteraceae,Cichorium,44.39436,Sainte-Croix,1.97986,38168,Cichorium intybus L.,3.5
90885,julien barataud,4516,Flower,2007-3-28,Ranunculaceae,Ficaria,,Rennes,,19078,Ficaria verna Huds.,3.5
103965,liliane roubaudi,30471,Flower,2013-4-17,Orchidaceae,Ophrys,,Fleury,,28996,Ophrys scolopax Cav.,4
585,herve goeau,661,Flower,2013-8-8,Asteraceae,Cichorium,48.64801,Sainte-Geneviève-des-Bois,2.33587,36102,Cichorium intybus L.,3
82300,augustin roche,588,Flower,2002-6-15,Asteraceae,Centaurea,49.063,Gratot,-1.473,41562,Centaurea jacea L.,3
2538,christophe girod,6425,Flower,2008-1-21,Orchidaceae,Cypripedium,,Moloy,,2447,Cypripedium calceolus L.,3
24384,daniel mathieu,151,Flower,2007-8-12,Apiaceae,Daucus,,Landunvez,,8008,Daucus carota L.,4
98706,christophe girod,6425,Flower,2008-1-21,Orchidaceae,Cypripedium,,Moloy,,2447,Cypripedium calceolus L.,3
64872,melanie bastian,6487,Flower,2013-6-2,Orchidaceae,Ophrys,43.82346,Clarensac,4.20998,26897,Ophrys apifera Huds.,3
48521,julien champ,1286,Flower,2013-5-25,Asteraceae,Urospermum,,Montpellier,,29520,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3.5
26697,herve goeau,786,Flower,2013-7-21,Asteraceae,Eupatorium,48.65283,Feugarolles,2.31433,22962,Eupatorium cannabinum L.,3
